 dcd12d2944cb, floating-point-operation-sine.1.fc6zht6eor2exudorq6jo5u5h,100.6401878,6.8,3.87
 9b02ac98cedc, floating-point-operation-sine.1.zle8evzc3cciibdz7a9yaumzt,100.4258252,18.58,3.87
 5f0b03ac6db9, floating-point-operation-sine.1.9xwq6tern7xwt8atou4msaa9f,100.9012315,6.67,3.87
 8ef1d618ef08, floating-point-operation-sine.1.m226i3u9c42m6cn71ft5s6qqy,100.6352427,19.25,3.87
 4de5a0309e7b, floating-point-operation-sine.1.869d272u0l8uwqkd8484xq1ru,100.6906829,6.86,3.87
 554f0ae30a3a, floating-point-operation-sine.1.ogke33pxvpvm4asrnly8awfsy,100.4507317,33.49,3.87
 7cf498491af4, floating-point-operation-sine.1.oponn4xl4t2m5eaza2r7peq3o,100.5211881,19.8,3.87
 d53e72919919, floating-point-operation-sine.1.8s49kbe4txogedmdwbt797aa7,100.6402427,21.76,3.87
 ca9e2b5a14a2, floating-point-operation-sine.1.2op2szfijbwdba3o9g8kln42i,100.4857767,19.74,3.87
 44b6023236de, floating-point-operation-sine.1.wzlmf9y4b5dr3yept3t0cug3s,100.6076699,19.48,3.87
 5b7a6c5f2d1c, floating-point-operation-sine.1.qei8rw76iysoh2zaqsf2pf8of,100.8153589,31.15,3.87
 18db28616dc9, floating-point-operation-sine.1.u1xf9n3ok8ccwh3v4ryio4rj9,100.6221256,6.69,3.87
 c28e86a5a12c, floating-point-operation-sine.1.w6e6s40nsq2vucoh2gj18whkc,100.6197115,20.12,3.87
 19e690a0c61b, floating-point-operation-sine.1.p6xr875g3wwjrv8ixnoeg1s4i,100.4709223,20.32,3.87
 4b27ec9ea208, floating-point-operation-sine.1.ss8lcxkjzblxqe8o0pgz57g6u,100.5604808,19.14,3.87
 c3c3933c7be6, floating-point-operation-sine.1.iis71umb4oww33d6bo133duco,100.2474519,19.76,3.87
 fcd0d3520409, floating-point-operation-sine.1.u8sq60r7ko7sgee4afaiakmir,100.854554,6.87,3.87
 05fe1c1f3f15, floating-point-operation-sine.1.38zmh9dpbu9r5aphqnjqxcj8w,99.83464789,57.12,3.87
 6e8fa57bd5d2, floating-point-operation-sine.1.j0u86qu21zcnh641ecpzzpvfk,100.3515271,6.73,3.87
 309282c5fb7d, floating-point-operation-sine.1.jcol4zjb7cdh6ng9w8wjzj5dz,100.7466995,37.69,3.87
,,,,
,,100.5561129,19.901,
