1,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,100.89,10.61,3.87,,,101.09,10.94
1,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,101.03,18.56,3.87,,,101.49,20.52
1,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,100.86,22.88,3.87,,,101.42,26.43
2,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,182.2,14.55,3.87,,,184.69,15.63
2,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,183.99,22.33,3.87,,,184.92,24.07
2,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,183.63,26.71,3.87,,,184.51,30.43
3,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,252.25,17.92,3.87,,,253.67,19.27
3,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,252.84,25.59,3.87,,,254.47,27.48
3,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,251.4,29.8,3.87,,,256.13,33.93
4,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,328.19,21.65,3.87,,,327.95,23.58
4,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,326.52,28.99,3.87,,,336.83,31.79
4,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,327.46,33.58,3.87,,,332.64,38
5,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,333.95,24.99,3.87,,,348.86,28.34
5,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,333.94,32.56,3.87,,,344.97,35.44
5,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,333.96,36.71,3.87,,,347.62,41.83
6,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,305.08,27.17,3.87,,,322.52,31.49
6,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,309.92,34.77,3.87,,,320.02,38.18
6,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,309.48,39.2,3.87,,,321.9,44.32
7,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,337.84,32.82,3.87,,,348.21,36.03
7,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,338.87,39.1,3.87,,,345.98,42.25
7,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,340.7,43.84,3.87,,,350.26,49.15
8,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,328.5,36.44,3.87,,,335.62,38.91
8,8ffb85eef941, floating-point-operation-cosine.1.gong8l7xxdzja7wgpletu9d37,327.9,41.44,3.87,,,336.79,45.66
