 ce688a69117b, floating-point-operation-cosine.1.7xjjvnb3cnecemmoh3ssf2d6v,100.7500483,7.34,3.87
 292e95084f66, floating-point-operation-cosine.1.mpj9hpju9zpy7w525f5b46gy0,100.8223223,6.69,3.87
 ffa99d5624b9, floating-point-operation-cosine.1.nxaiaey2gdrzmvmsj7ymucf5d,100.8104225,6.8,3.87
 07b37a8e265e, floating-point-operation-cosine.1.8gnk0i9478wgd02rxt3pg39yw,100.4901429,19.01,3.87
 1bc310525189, floating-point-operation-cosine.1.kgvea1ln4l0tsmmyx26vpqz36,100.5137264,48.26,3.87
 fd525659ee94, floating-point-operation-cosine.1.ac7cuqqdag8vtvj2jhatugcwm,100.8407109,6.76,3.87
 c2e19eb740a2, floating-point-operation-cosine.1.i0xwlc2fwu1m5azxspyhuhs1e,100.6556311,20.1,3.87
 e55951ab7cee, floating-point-operation-cosine.1.pyr7th1764dgojx9hqv6sr3l1,100.5103365,43.1,3.87
 31669d6b4263, floating-point-operation-cosine.1.lgerwi4nkxgsqx2zp4f4xf0p0,100.4470952,19.8,3.87
 e237e6ef61ef, floating-point-operation-cosine.1.lv19hgm5a4jntmeuk8bpu0y5n,100.4494762,19.04,3.87
 0adf45b6289f, floating-point-operation-cosine.1.pa8jttwqmaej2tsomdeog3cc4,99.24353211,78.12,3.87
 96e136293a6e, floating-point-operation-cosine.1.414884822yfbpyxt2f8wkfxlt,100.4077404,19.62,3.87
 2dbefa863d94, floating-point-operation-cosine.1.netl6o89kgfipttnn7w129kff,100.5119048,43.91,3.87
 d2ec4bfc44af, floating-point-operation-cosine.1.7dlf5smoi1p7eppkybxm31wo2,100.9764455,27.99,3.87
 5dee51f040fb, floating-point-operation-cosine.1.f35gtx8qo7bob7t5m4g1fakyo,100.4609048,18.36,3.87
 2a876af4de1b, floating-point-operation-cosine.1.kkcgmky1it26zzzm3clkndyk9,100.6950725,6.56,3.87
 f8dba9c94dfa, floating-point-operation-cosine.1.pxumrxlm1jz7s82sa2evkwzx4,100.5745894,33.16,3.87
 c6d005d62a97, floating-point-operation-cosine.1.c96qurpv4vn43p37l74nq6udi,100.3800952,20.76,3.87
 4e7152e9bbae, floating-point-operation-cosine.1.4cczvv8k51veyeudu2knpw1jj,100.4643333,18.9,3.87
 7513c6eb900f, floating-point-operation-cosine.1.snq534d76fqn88x6l2li3kfnw,100.6248598,19.32,3.87
,,,,
,,100.5314695,24.18,
