 0f85a8f21ffb, image-classification-with-cuda.1.y48pqhybb27sk3vrq43vk2fil,72.39794872,1043.6,3.87
 edc406e64c61, image-classification-with-cuda.1.5ezonuylfpptuafxiaiftmiyj,93.28314685,673.35,3.87
 9be8b66ae412, image-classification-with-cuda.1.msapi3nvvx4395sajz3iz25ez,86.29487179,744.01,3.87
 e98e8dcc2832, image-classification-with-cuda.1.zvbzu1lc626i0i5hvm0n2llvv,87.48141935,700.15,3.87
 d75ae51eed78, image-classification-with-cuda.1.vx1am75zvqthdfzyo4l2huxpl,94.45635714,664.36,3.87
 86b6278b9cb0, image-classification-with-cuda.1.4m2q7v7v8oq56sy2fkr4zapwg,92.10993243,681.21,3.87
 1287f544ecfb, image-classification-with-cuda.1.6a1ul14qutlw7vqizkkjshzlq,94.2206383,677.31,3.87
 3a620e67ae77, image-classification-with-cuda.1.ty00zrra6yk7vja43lmrlzbya,95.56079137,680.04,3.87
 f6cf5a9bc7aa, image-classification-with-cuda.1.sz44pm6b7z76534no2p3rg9o1,94.79241135,673.35,3.87
 9e875de380b9, image-classification-with-cuda.1.qcvm478u5gsim246417tlvr69,93.94171429,646.94,3.87
 1951e0ab8cfe, image-classification-with-cuda.1.nmaalqxvihsmsen9i70fqevls,93.89916084,667.68,3.87
 e620ea59713b, image-classification-with-cuda.1.xldzqdgqexyvqn8klzrlih2a8,92.91708333,712.11,3.87
 0ef428dc2dbf, image-classification-with-cuda.1.48whshgr0ckn3edkvg5ogip9j,95.40467626,667.81,3.87
 266a0aeb350d, image-classification-with-cuda.1.xum3vf3d0c6vrh7xw81lgeu4a,90.2109396,736.94,3.87
 754e529d69e1, image-classification-with-cuda.1.955twnmtq3p304hls6xnrfqe6,84.60664634,748.54,3.87
 817037d3def8, image-classification-with-cuda.1.35bwg43rmtdjf96z5spf6763q,84.7354717,800.88,3.87
 78c7946097b1, image-classification-with-cuda.1.p9sj2j8wnporwke4l0swdytpv,85.37191083,757.81,3.87
 4d0a691d40f7, image-classification-with-cuda.1.vcbg67kf350y4sq51iv2wtifo,88.70980263,745.39,3.87
 68c85f165cd0, image-classification-with-cuda.1.3f4mp350p7jrbbvw1hlyil4ak,95.44673913,673.12,3.87
 62e0ac6442b0, image-classification-with-cuda.1.x0e56gx7qkv5z7xkc9d0hhooy,94.52503546,674.4,3.87
,,,,
,,90.51833489,718.45,
