 a9575c5b8156, sorter.1.yqzc72e4f0fnhjt4evo026aa1,87.352,56.81,3.87
 a2c2dc1e2685, sorter.1.4v823klfwt1hymil6xpgcz6fs,86.36133333,43.94,3.87
 2fe3c3e63f83, sorter.1.hzufq88fb3h3skamiik26qj5l,88.74933333,53.96,3.87
 97d225038428, sorter.1.86s7fpigrc6o1h1yzni9s89dp,89.79733333,58.11,3.87
 4477a1af7a18, sorter.1.w18kd3cmcn43b9qx0knlm7pkr,89.752,57.79,3.87
 6fe79d83dcc1, sorter.1.y5xailn8vxzxn28h2ns1fiskw,90.716,625.45,3.87
 b0d3a443a102, sorter.1.qhc0pp149y4w1gbz8a4s0n1y8,86.07733333,598.85,3.87
 1e20f34f436d, sorter.1.c5blawp9kjwlxpgu5zrksd87k,88.51133333,840.06,3.87
 2a2f7e097f4a, sorter.1.t38k8fvms7y2uhs89bxiz5mp9,90.44103448,46.03,3.87
 956c48810e3e, sorter.1.q1k8rdo2x1kne5n6xsf86vz25,88.77466667,817.79,3.87
 1e0e0ef92b97, sorter.1.xz5ql26rra2pqorin0gvyt3cj,86.18066667,44.95,3.87
 ef475b4e5afc, sorter.1.a71ntarb0mi1flws8paczxz9r,88.89866667,58.63,3.87
 87447676c4bc, sorter.1.rvvu95434hxktsu3kgvjvp56l,90.01103448,52.62,3.87
 b9467de1d1f8, sorter.1.qqotl93ls6gig7kj89jb5lkob,88.34466667,569.32,3.87
 6dc9e5929a76, sorter.1.t66ol5hww3ctnstjl8p2o9frh,86.448,306.37,3.87
 5128eae0bc4f, sorter.1.0jybhcfrxbfa52dad2bnpdwn7,82.24387097,45.16,3.87
 bd6e87f40c11, sorter.1.xpupg2s7pnp83rksd9wrr9f0m,80.14612903,643.25,3.87
,,,,
,,87.57678837,289.3582353,
