Executing image-classification-alexnet-cpu....
2.7649707794189453 , Time for setting model in evaluation mode
preprocess,0.0003,input tensor,0.0193,input batch,0.0000,out,0.2721,image class,0.0015,percentage,0.0004
preprocess,0.0001,input tensor,0.0158,input batch,0.0000,out,0.3126,image class,0.0015,percentage,0.0005
preprocess,0.0001,input tensor,0.0286,input batch,0.0000,out,0.2645,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0398,input batch,0.0001,out,0.5938,image class,0.0015,percentage,0.0004
preprocess,0.0001,input tensor,0.0333,input batch,0.0000,out,0.2878,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0285,input batch,0.0000,out,0.3105,image class,0.0013,percentage,0.0004
preprocess,0.0001,input tensor,0.0496,input batch,0.0001,out,0.4032,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0267,input batch,0.0000,out,0.2762,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0219,input batch,0.0000,out,0.2649,image class,0.0015,percentage,0.0005
preprocess,0.0001,input tensor,0.0269,input batch,0.0000,out,0.2747,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0358,input batch,0.0000,out,0.2881,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0354,input batch,0.0000,out,0.3031,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0365,input batch,0.0001,out,0.6158,image class,0.0013,percentage,0.0004
preprocess,0.0001,input tensor,0.0269,input batch,0.0000,out,0.2762,image class,0.0016,percentage,0.0004
preprocess,0.0001,input tensor,0.0314,input batch,0.0000,out,0.3027,image class,0.0016,percentage,0.0004
preprocess,0.0001,input tensor,0.0437,input batch,0.0001,out,0.3685,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0289,input batch,0.0000,out,0.2755,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0294,input batch,0.0000,out,0.2787,image class,0.0014,percentage,0.0005
preprocess,0.0001,input tensor,0.0273,input batch,0.0000,out,0.2734,image class,0.0014,percentage,0.0005
preprocess,0.0001,input tensor,0.0288,input batch,0.0000,out,0.2787,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0296,input batch,0.0000,out,0.3030,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0413,input batch,0.0000,out,0.5621,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0259,input batch,0.0000,out,0.2519,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0281,input batch,0.0000,out,0.2895,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0254,input batch,0.0000,out,0.4159,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0354,input batch,0.0000,out,0.2927,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0276,input batch,0.0000,out,0.2735,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0291,input batch,0.0000,out,0.2768,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0290,input batch,0.0000,out,0.2764,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0273,input batch,0.0000,out,0.2666,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0285,input batch,0.0000,out,0.3910,image class,0.0015,percentage,0.0004
preprocess,0.0001,input tensor,0.0368,input batch,0.0001,out,0.3395,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0239,input batch,0.0000,out,0.2624,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0328,input batch,0.0000,out,0.3138,image class,0.0015,percentage,0.0008
preprocess,0.0001,input tensor,0.0570,input batch,0.0000,out,0.3254,image class,0.0014,percentage,0.0004
preprocess,0.0001,input tensor,0.0283,input batch,0.0000,out,0.2726,image class,0.0014,percentage,0.0004
