10,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,24.62,82.28,3.70
10,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,18.69,86.06,3.70
10,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,18.47,91.48,3.70
1,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,19.97,21.00,3.70
1,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,22.81,27.77,3.70
1,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,14.79,32.83,3.70
2,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,26.02,28.02,3.70
2,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,28.89,34.35,3.70
2,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,15.25,39.99,3.70
3,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,25.43,36.45,3.70
3,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,28.12,42.59,3.70
3,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,14.47,48.44,3.70
4,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,23.20,41.56,3.70
4,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,21.89,48.08,3.70
4,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,15.63,54.54,3.70
5,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,23.83,48.45,3.70
5,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,20.69,54.92,3.70
5,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,18.20,58.86,3.70
6,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,24.05,51.89,3.70
6,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,19.09,58.17,3.70
6,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,18.25,62.11,3.70
7,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,22.78,61.21,3.70
7,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,19.93,65.68,3.70
7,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,18.42,68.46,3.70
8,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,21.47,70.08,3.70
8,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,19.43,74.13,3.70
8,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,17.62,78.67,3.70
9,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,24.17,82.30,3.70
9,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,19.47,85.83,3.70
9,ace8a59de7ff, dd-cmd.1.siadexe6gunpbu5kwdau3g796,17.93,89.15,3.70
