1,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,101.02,9.69,3.87,,,101.41,8.61
1,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,101.06,17.93,3.87,,,101.27,18.13
1,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,100.5,22.43,3.87,,,101.03,23.6
2,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,183.68,14.12,3.87,,,184.78,13.15
2,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,183.06,21.68,3.87,,,184.28,21.84
2,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,183.95,26.23,3.87,,,184.2,27.23
3,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,252.52,17.44,3.87,,,255.32,16.9
3,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,252.85,24.91,3.87,,,253.87,25.26
3,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,253.81,29.51,3.87,,,255,30.62
4,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,328.29,21.17,3.87,,,336.97,21.65
4,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,327.43,28.57,3.87,,,335.09,29.23
4,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,328.27,33.11,3.87,,,333.34,34.72
5,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,337.84,24.65,3.87,,,350.92,26.01
5,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,338.61,32.12,3.87,,,350.07,33.52
5,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,340.11,36.75,3.87,,,347.13,38.73
6,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,304.4,26.68,3.87,,,327.41,29.45
6,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,308.82,34.17,3.87,,,321.52,36.12
6,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,310.11,38.81,3.87,,,323.97,41.63
7,2aa32576828f, floating-point-operation-sine.1.ffco3a70gkdo52ff6wu3i9tnh,337.62,32.31,3.87,,,350.59,33.89
