10,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,186.99,21.99,3.87
10,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,185.00,27.67,3.87
10,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,187.55,29.85,3.87
1,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,176.21,15.59,3.87
1,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,177.78,20.70,3.87
1,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,176.24,25.78,3.87
2,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,191.25,17.91,3.87
2,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,191.99,24.02,3.87
2,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,193.59,27.17,3.87
3,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,189.80,18.34,3.87
3,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,193.61,24.46,3.87
3,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,190.19,27.26,3.87
4,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,190.09,18.52,3.87
4,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,187.94,24.17,3.87
4,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,189.38,28.06,3.87
5,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,189.05,19.31,3.87
5,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,187.47,25.58,3.87
5,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,192.36,28.30,3.87
6,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,191.23,20.52,3.87
6,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,188.50,25.65,3.87
6,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,190.12,28.93,3.87
7,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,187.83,20.13,3.87
7,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,188.04,25.82,3.87
7,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,189.01,28.85,3.87
8,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,184.33,20.15,3.87
8,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,186.30,25.97,3.87
8,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,183.07,29.68,3.87
9,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,185.06,21.13,3.87
9,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,179.38,27.67,3.87
9,b97ea5c4cd2b, iperf3.1.e1mj8zrgz6dxqaktbn3yyqhem,185.84,30.53,3.87
