10,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,72.10,86.25,3.87
10,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,67.92,76.09,3.87
10,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,71.89,85.55,3.87
11,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,74.21,88.92,3.87
11,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,93.95,85.34,3.87
11,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,82.14,90.80,3.87
12,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,73.30,88.41,3.87
12,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,96.54,85.25,3.87
12,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,100.15,85.87,3.87
13,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,91.47,87.84,3.87
13,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,118.50,84.93,3.87
13,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,98.98,81.50,3.87
14,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,93.68,89.67,3.87
14,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,90.71,88.81,3.87
14,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,110.26,93.90,3.87
15,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,101.41,104.25,3.87
15,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,95.26,97.45,3.87
15,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,101.10,97.21,3.87
16,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,95.65,108.96,3.87
16,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,96.03,108.05,3.87
16,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,85.79,101.98,3.87
17,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,77.54,107.51,3.87
17,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,89.81,110.30,3.87
17,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,76.10,113.23,3.87
18,4ca3217385a5, speech-to-text.1.w9hngnanao8iy9a40buiobw6b,85.21,111.78,3.87
