1,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,101.02,48,3.87,,,100.64,53.43
1,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,100.95,70.39,3.87,,,101.11,81.96
1,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,100.98,89.01,3.87,,,100.94,106.93
2,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,182.14,58.77,3.87,,,183.62,64.71
2,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,182.78,80.7,3.87,,,183.99,92.08
2,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,181.8,99.38,3.87,,,183.1,117.21
3,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,250.5,67.77,3.87,,,252.22,74.5
3,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,248.74,89.51,3.87,,,252.32,101.32
3,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,248.86,108.16,3.87,,,251.16,126.31
4,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,325.1,78.24,3.87,,,327.53,85.86
4,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,322.43,100.51,3.87,,,328.2,112.46
4,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,323.73,118.9,3.87,,,327.73,137.41
5,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,334.29,88.05,3.87,,,341.07,96.42
5,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,331.06,109.36,3.87,,,342.03,122.49
5,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,333.31,128.69,3.87,,,342.14,147.86
6,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,302.24,93.66,3.87,,,315.62,103.78
6,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,306.46,115.69,3.87,,,315.89,129.97
6,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,304.39,134.11,3.87,,,314.97,154.67
7,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,333.91,106.45,3.87,,,340.61,115.55
7,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.67,128.12,3.87,,,342.74,141.37
7,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,334.33,146.21,3.87,,,342.72,166.54
8,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,323.97,115.38,3.87,,,328.22,123.35
8,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,323.18,134,3.87,,,328.68,148.88
8,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,323.23,153.34,3.87,,,329.7,173.79
9,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,301.99,122.67,3.87,,,309.28,132.43
9,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,301.57,141.7,3.87,,,307.95,157.17
9,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,303.88,161.31,3.87,,,310.14,182.81
10,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.25,140.04,3.87,,,340.14,148.74
10,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.19,159.03,3.87,,,340.58,173.16
10,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,336.16,178.03,3.87,,,341.23,199.09
11,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,334.01,142.01,3.87,,,340.96,151.98
11,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.78,162.09,3.87,,,344.19,177.45
11,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,334.62,182.25,3.87,,,341.16,201.64
12,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.32,148.25,3.87,,,340.72,156.99
12,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,337.48,167.92,3.87,,,339.63,181.13
12,78ec6374ecde, image-processing-pillow.1.do4fm5innb08ktbp7ruh062li,335.5,188.46,3.87,,,342.39,206.53
