1,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,177.53,14.15,3.7
1,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,177.26,21.42,3.7
1,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,176.6,27.29,3.7
2,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,208.29,16.7,3.7
2,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,209.6,23.09,3.7
2,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,209.17,29.1,3.7
3,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,202.85,16.95,3.7
3,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,204.88,24.05,3.7
3,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,207.56,29.5,3.7
4,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,202.09,18.13,3.7
4,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,200.63,24.67,3.7
4,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,202.79,29.82,3.7
5,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,196.92,19.11,3.7
5,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,199.02,24.88,3.7
5,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,197.83,30.15,3.7
6,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,195.97,20.48,3.7
6,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,199.57,25.68,3.7
6,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,196.17,30.31,3.7
7,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,197,21.39,3.7
7,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,198.88,28.01,3.7
7,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,202.22,31.58,3.7
8,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,194.48,22.17,3.7
8,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,194,28.35,3.7
8,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,195.73,32.91,3.7
9,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,195.56,22.63,3.7
9,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,195.05,29.03,3.7
9,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,194.8,32.75,3.7
10,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,192.91,23.51,3.7
10,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,193.99,29.17,3.7
10,0a43d58f7219, iperf3.1.vxxstnm6f2q11fnnda46zjlq7,192.19,33.54,3.7
