1,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,298.8,86.24,3.87,,,,314.11,81.54
1,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,309.35,111.97,3.87,,,,323.61,112.83
1,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,307.76,132.33,3.87,,,,327.23,139.24
2,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,378.73,117.28,3.87,,,,378.54,108.27
2,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,381.02,142.2,3.87,,,,380.31,138.29
2,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,381.39,162.07,3.87,,,,379.86,163.67
3,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.61,145.83,3.87,,,,383.94,132.25
3,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.66,169.39,3.87,,,,385.61,161.04
3,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.79,189.23,3.87,,,,384.72,186.67
4,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,387.25,171.64,3.87,,,,385.84,154.07
4,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,387.77,196.21,3.87,,,,385.39,182.92
4,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,387.56,217.4,3.87,,,,385.38,208.18
5,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,383.8,195.52,3.87,,,,384.57,175.12
5,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.4,216.01,3.87,,,,384.09,203.21
5,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,386.06,237.08,3.87,,,,383.88,228.65
6,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,384.82,222.46,3.87,,,,382.79,200.53
6,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.1,248.3,3.87,,,,381.9,227.89
6,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.53,268.09,3.87,,,,381.84,254.46
7,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.87,244.61,3.87,,,,383.58,216.11
7,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.54,266.51,3.87,,,,383.39,243.63
7,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.72,288.33,3.87,,,,382.79,268.68
8,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.28,256.08,3.87,,,,383.34,228.55
8,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.62,279.99,3.87,,,,382.78,254.93
8,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.87,302.1,3.87,,,,383.17,280.4
9,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.03,310.43,3.87,,,,381.76,270.61
9,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,384.28,327.27,3.87,,,,381.63,296.76
9,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,384.74,351.4,3.87,,,,381.53,322.27
10,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.61,321.45,3.87,,,,382.81,288.71
10,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.7,346.79,3.87,,,,383.2,315.78
10,bd50ebce6e18, matrix-multiplication-medium.1.hbd5mdx4uj9uofijykazv9wsj,385.84,366.85,3.87,,,,382.47,341.78
