1,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,100.65,10.45,3.87,,,101.19,23.56
1,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,99.82,18.39,3.87,,,101.3,18.33
1,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,100.47,22.93,3.87,,,101.35,8.75
2,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,185.17,14.7,3.87,,,185.96,27.67
2,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,184.33,22.31,3.87,,,186.09,13.09
2,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,185.99,26.68,3.87,,,187.05,22.13
3,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,254.6,17.91,3.87,,,258.58,25.34
3,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,249.9,25.19,3.87,,,259.06,17.14
3,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,250.68,29.68,3.87,,,259.07,31.31
4,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,323.57,21.44,3.87,,,322,85.55
4,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,324.82,28.97,3.87,,,323.53,79.74
4,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,316.44,32.96,3.87,,,324.12,29.08
5,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,334.04,24.95,3.87,,,324.39,73.44
5,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,333.96,32.6,3.87,,,324.76,41.17
5,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,330.89,36.83,3.87,,,325.96,47.53
6,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,314.31,27.58,3.87,,,326.93,42.72
6,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,314.67,34.26,3.87,,,328.31,74.3
6,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,312.28,39.33,3.87,,,328.85,81.76
7,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,335.82,32.68,3.87,,,329.23,70.22
7,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.02,38.81,3.87,,,329.43,36.49
7,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,338.76,43.67,3.87,,,329.49,52.83
8,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,324.98,36.33,3.87,,,332.93,48.81
8,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,329.56,41.13,3.87,,,334.61,35.41
8,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,325.81,46.34,3.87,,,336.07,71.08
9,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,311.17,39.21,3.87,,,336.15,64.65
9,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,311.72,44.69,3.87,,,337.06,76.42
9,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,308.41,48.64,3.87,,,337.27,21.45
10,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,338.16,45.43,3.87,,,339.79,58.26
10,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,330.43,49.22,3.87,,,341.05,29.63
10,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,338.78,55.03,3.87,,,341.49,37.34
11,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.62,47.13,3.87,,,342.7,61.08
11,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,336.6,50.9,3.87,,,343.13,95.35
11,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.12,55.52,3.87,,,343.72,66.42
12,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.57,48.27,3.87,,,343.74,43.18
12,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,339.31,53.97,3.87,,,345.87,65.88
12,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,330.97,55.86,3.87,,,346.34,25.92
13,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.23,51.38,3.87,,,346.36,49.4
13,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,338.36,56.03,3.87,,,346.76,60.06
13,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,335.19,59.75,3.87,,,346.95,53.96
14,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,332.35,51.52,3.87,,,347.03,52.55
14,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,336.91,58.66,3.87,,,347.11,63.61
14,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.81,63.32,3.87,,,347.12,58.44
15,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,339.91,58.68,3.87,,,347.27,46.52
15,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.55,63.32,3.87,,,347.84,97.89
15,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,331.41,64.68,3.87,,,347.91,96.81
16,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,327.35,61.53,3.87,,,348.07,85.89
16,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,323.33,65.74,3.87,,,348.18,91.92
16,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,329.03,71.16,3.87,,,348.33,86.9
17,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,317.59,65.14,3.87,,,348.4,48.56
17,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,315.75,69.33,3.87,,,348.49,52.68
17,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,318.05,73.85,3.87,,,348.59,71.85
18,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,307.02,68.07,3.87,,,348.65,56.6
18,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,308.96,73.38,3.87,,,348.8,61.67
18,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,306.34,77.25,3.87,,,348.89,55.8
19,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,336.64,79.42,3.87,,,349.54,60.57
19,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,338.2,84.25,3.87,,,349.67,33.84
19,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.99,90,3.87,,,350.66,33.57
20,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.26,71.67,3.87,,,351.2,40.71
20,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,337.98,85.11,3.87,,,352.94,46.4
20,16db219430b4, floating-point-operation-sqrt.1.ur958gbhauml35n0zm2q6tggc,336.07,88.45,3.87,,,353.01,39.63
