 f5dfda9610f4, image-classification-with-cpu.1.6neped2ipa55iwt3zpmzo2hjc,165.6957576,66.9,3.87
 e4234f8d697e, image-classification-with-cpu.1.r6vfyz3sphwqpuhx610x75mhc,166.25875,55.19,3.87
 772a12a91b65, image-classification-with-cpu.1.vooi0rf425urbikm3ry7ft73s,170.146875,64.44,3.87
 fd40fc359832, image-classification-with-cpu.1.y0yfqmy7tvzk9warnyt9a5t2b,164.176875,64.21,3.87
 c960816c0539, image-classification-with-cpu.1.0x2n1qeh2sgxxm2swswozz21e,165.416875,62.59,3.87
 5e0653d8d32c, image-classification-with-cpu.1.1ygra665ynv0rlrdy1ktyzloa,170.7825,66.27,3.87
 d548fad903cb, image-classification-with-cpu.1.h5baallp8bmrdzue143eo7zgb,169.519375,69.08,3.87
 e6fe6911bbb9, image-classification-with-cpu.1.uqmcg65td9sks1jhebol7s156,167.56375,62.89,3.87
 551c8e7ce7d4, image-classification-with-cpu.1.mofl0stpra64ysxbsyjrffysy,171.395625,66.77,3.87
 b559144d32da, image-classification-with-cpu.1.zztnyace3zeg4oxsau6y7t1a9,167.101875,68.53,3.87
 e4f5e2597a60, image-classification-with-cpu.1.qwk6y1jjeka6lf1r6mr99nxv9,165.690625,66.92,3.87
 89641edbaf7e, image-classification-with-cpu.1.7sj85pzojfdplg2jka107gac6,167.2325,73.03,3.87
 e220b2ce1c3b, image-classification-with-cpu.1.apjkiv93mycx7088ouzb6e1oi,160.6825,72.31,3.87
 c1bb2e1c9220, image-classification-with-cpu.1.8jkrzp3ek4m080h56m548vf0j,166.11625,71.62,3.87
 eb2def2d9d20, image-classification-with-cpu.1.fxk0tt9n0o2jfrsb4n5yly163,171.320625,67.59,3.87
 656012a1ed6e, image-classification-with-cpu.1.xh68wto3shoqedmsbuk5nkvay,170.54875,68.31,3.87
 2d8751ab72f8, image-classification-with-cpu.1.rbji1vmgd7ba7a26scq9g0z63,164.5175,61.42,3.87
 07cb8a15b088, image-classification-with-cpu.1.msv239rmkm0ngpxyjzg9v6syz,168.53,68.11,3.87
 7f46d41a5e23, image-classification-with-cpu.1.1i26op5rdvvi09h0s9fsamyfn,165.101875,58,3.87
 373f07e79a3d, image-classification-with-cpu.1.io8oqsfr9scjgqlpd1pv521k2,168.0775,56.73,3.87
,,,,
,,167.2938191,65.5455,
