 6280c643a9d9, speech-to-text.1.0qw628mbjonm9til55q3ue8ki,30.13666667,16.96,3.7
 4efb6d603c61, speech-to-text.1.45xl7xvyv9q1df6obe8z8ilbg,23.30142857,10.87,3.7
 6214522d0d04, speech-to-text.1.ofnli180o0eddn9rrwl020ad0,29.204,12.23,3.7
 c279cfbf13be, speech-to-text.1.mv8rdvjn6domcepuq841gqx7o,34.952,12.09,3.7
 3651415ee93d, speech-to-text.1.tn5qxzuybqkj4iocfmajim2b8,32.222,12.27,3.7
 3ef08df7442b, speech-to-text.1.qipaoqn2nj6pj9rrd29d2y1s9,26.03,11.5,3.7
 69890962477c, speech-to-text.1.nlv3xss0qq3llro5mi5zzk0h5,27.315,11.59,3.7
 4bbce9c63c1c, speech-to-text.1.em6z9p1p6qr1izfd8l32oes1t,30.864,12.25,3.7
 eacefd646632, speech-to-text.1.ili3xrmpd1vinsfgkhdu3e96v,32.042,12.09,3.7
 46e42eb35ea1, speech-to-text.1.4qgn75xcg2f9m1hz0y0r3j2go,31.11,12.47,3.7
 11c5674d6014, speech-to-text.1.tkia0hmmbhnzqw4uzwtvdd0hs,31.382,12.18,3.7
 39881469d25c, speech-to-text.1.xh6e2z1anrz2ajp4xvwubp0au,34.198,12.08,3.7
 797e0be41c90, speech-to-text.1.t202n5z6eou6rf9toexc8azxb,28.62666667,12.5,3.7
 9af7d0dd2a4e, speech-to-text.1.pnu4fbn8dttxlst4ehhcn6414,26.89538462,11.61,3.7
 c14f4646ab04, speech-to-text.1.m3uaa0w7rhzmxctm1r7kwa1hd,30.642,12.21,3.7
 322ca41b8399, speech-to-text.1.ywvt3h2xbpnztfry8onpoxzsc,26.555,11.55,3.7
 b5a7bcaea681, speech-to-text.1.3jcfsvko7kaa3sz76hq93iavc,27.175,11.69,3.7
 b334fdd1e57f, speech-to-text.1.q92zqqifnlqc1ry5o12roqbwf,28.15666667,11.41,3.7
 995139c6ec9a, speech-to-text.1.to1k20vi77csit9c5cg30otg9,30.8,12.12,3.7
 67d5b920bcd4, speech-to-text.1.x05zjf0nyghqo34o1okgfoqzc,27.75,11.12,3.7
,,,,
,,,,
,,29.46789066,12.1395,
