 3b90a0f332b9, matrix-multiplication-medium.1.4dhkairf9us8jducfxdndocu6,317.0451852,24,3.7
 c9a10c4698c2, matrix-multiplication-medium.1.dqdvsn31l8rwxoetzkngg3pgw,317.8159259,24.03,3.7
 6e21a9bad70c, matrix-multiplication-medium.1.7i0hpugl41wx626dd9o8nxtvd,316.1392593,24.14,3.7
 b86beb1a0c51, matrix-multiplication-medium.1.6o29rhth06b28axb94c9rtyvp,315.0125455,24.67,3.7
 68ce115110e2, matrix-multiplication-medium.1.mvdp43ah50ebeekavmoq5e0uc,316.0974074,24.39,3.7
 0e4cf1f5b0c1, matrix-multiplication-medium.1.ppmrgi7ibqnxhn9poh2grldz0,317.1696296,24.94,3.7
 41d162c3309d, matrix-multiplication-medium.1.pg50w7perm2jx1jg0qrg1k6n1,319.0859259,25.1,3.7
 68089739cdeb, matrix-multiplication-medium.1.3320ub1hjk98lbq0mcnb3ejf0,314.8903704,24.14,3.7
 d4b8cf5922c2, matrix-multiplication-medium.1.j452t7clhcd14wg3hczewr9fw,316.7162963,24.27,3.7
 b51f794f35b6, matrix-multiplication-medium.1.5mhh2nuguneaq9y1tiqg1r9pg,317.9018519,24.53,3.7
 8331ba1802f7, matrix-multiplication-medium.1.ebbj7r8flli79nwyb5jn6x28y,313.4629091,24.14,3.7
 ec983aa82a40, matrix-multiplication-medium.1.9zt8nedylc3tinodb2ktbzynj,315.7477778,23.74,3.7
 3d6bcfc9299f, matrix-multiplication-medium.1.yn0v9vto9mi898s5mxcfzoh1t,315.1188889,24.34,3.7
 8a66636ce52b, matrix-multiplication-medium.1.jzv6lpfudk3fpbtzthb51picn,315.1744444,24.38,3.7
 72e2f4be5600, matrix-multiplication-medium.1.6clh0j58ejq3xijypnguo28bm,317.2003704,24.2,3.7
 1c13319cafec, matrix-multiplication-medium.1.wsw3sc2cldzykhe5hrwu33fc2,313.8144444,23.84,3.7
 f1eaf67cbd83, matrix-multiplication-medium.1.vdx3rvjotf22s8posp0u8aopo,318.1277778,24.66,3.7
 4effcd2594ac, matrix-multiplication-medium.1.iv8yd4pbcdfujazxxdj95ds7q,312.0321818,24.21,3.7
 61d0d9aef346, matrix-multiplication-medium.1.6kmphiqq2mataeqoeiw8yv91i,317.1440741,24.09,3.7
 db53cbdd04bb, matrix-multiplication-medium.1.t8h7pb1pu80s0hvb3u6om49yy,313.6103636,24.38,3.7
,,,,
,,315.9653815,24.3095,
