dd-cmd_rpi,26.71559142,,25.997692,25.866899,25.808589,25.767891,25.665514,25.837616,26.061112,25.970568,26.099973,25.660054,25.895219,25.901704,25.922586,26.003062,25.902518,25.631493,26.030949,26.007123,25.957727,25.99255,25.872562,25.872138,25.937291,25.793404,25.826428,26.143507,25.921129,25.938291,25.855755,25.938962,25.877031,25.876241,25.928479,25.995472,25.810102,25.889138,25.970515,25.856107,25.777611,25.78938,25.726323,35.088342,33.333258,36.593889,28.709182,28.297407,29.127033,28.947268,29.537676,29.701708,29.784572,29.356421,29.36686,29.447167,29.71081,25.930332,25.758692,25.915176,26.016407,25.819113,30.320388,29.320606,29.464305,29.584178,30.038861,26.086799,25.982406,26.012856,26.063596,25.831257,25.641406,25.788803,25.92241,25.749159,25.888903,26.089184,25.791807,25.93698,25.736308,26.077633,25.885863,25.993689,25.864778,25.802833,25.781332,25.775037,25.879444,25.764445,25.762642,25.74338,25.519888,25.867578,25.899315,25.674645,25.99943,25.696276,25.883253,25.753643,25.933672,25.732136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd-cmd_nano,30.13790735,,25.576777,26.859186,26.910584,26.695565,26.883359,30.278699,29.715576,34.609788,30.002992,37.093083,26.971424,26.890171,27.410354,30.399898,33.377322,32.239797,34.326892,30.312814,32.979362,30.528794,32.020502,29.812021,28.171044,35.275084,32.241997,36.880629,35.229933,34.493887,35.517481,30.671685,28.405254,26.617844,28.932676,34.77996,32.275541,30.639195,26.767641,31.031088,33.943188,36.791584,26.799004,27.20459,30.845877,30.537147,30.453362,35.704957,39.090594,33.881589,30.915247,30.497594,35.829993,36.210384,27.461481,29.746274,30.276571,27.694944,28.074697,29.558983,28.807939,27.76927,32.736091,28.636647,27.333699,37.819707,36.333285,28.09864,29.300978,28.648716,27.76427,28.113091,26.792857,26.928733,27.953126,28.325455,26.644991,26.120026,27.018295,26.81337,26.632217,26.711322,26.114189,27.790575,26.551622,26.223487,30.021524,33.372731,30.501425,29.293231,29.196204,27.936294,27.357486,29.62128,28.94443,30.499661,28.415087,28.171508,28.676573,28.79518,32.629032,31.032532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast-fourier-transform_rpi,4.595721758,,5.135028,4.552223,4.249807,5.151278,5.018835,4.891543,4.446243,4.626843,4.461378,4.663495,4.493201,4.926071,4.597796,4.540652,5.356793,4.351263,4.691931,4.392647,4.756283,4.626228,4.873216,4.160199,4.442112,4.831889,4.688108,4.722519,4.338616,4.438171,5.119281,4.386581,4.426966,4.979535,4.439034,4.272921,4.717626,4.739831,4.797481,4.687322,4.825016,4.424051,4.537248,4.577247,4.435233,4.333203,4.166595,4.442338,4.780313,4.844771,4.47755,4.970399,4.398545,4.844774,5.248252,4.777289,4.546963,4.715715,4.374572,4.24529,4.669492,4.340623,4.33064,4.964087,4.629781,4.554866,4.74901,4.426087,4.270626,4.471573,4.298836,5.002187,4.461726,4.249148,4.370099,4.577918,4.572462,4.282011,4.429133,4.551918,4.546605,4.639647,4.488122,4.345121,4.378514,4.340572,4.597535,4.606161,4.485774,4.345269,4.43863,4.892681,4.923095,4.789617,4.452862,4.807477,4.357352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast-fourier-transform_nano,5.32821215,,6.99275,5.874031,5.764572,6.009688,5.246458,4.861865,4.883506,6.249149,4.966076,4.94251,5.074545,5.352112,5.239472,5.140505,4.700575,4.93592,4.859549,4.628832,5.444838,4.696655,4.973578,4.760462,4.743249,5.124613,4.896703,6.672477,4.890686,4.971221,5.312133,4.874299,6.288253,4.577522,4.980878,5.090098,5.125851,5.106055,5.103905,4.791015,5.131638,5.205571,4.841616,5.14951,5.09987,5.552646,5.002451,4.905049,5.121597,4.738446,4.700185,5.277637,6.579106,6.031148,4.66127,4.695767,4.722504,5.189735,4.751906,5.508278,4.835856,4.929182,6.944729,6.154675,4.964271,5.093553,5.863376,5.256468,4.922724,5.208104,4.740236,5.139271,4.865862,5.294422,5.742314,4.681352,5.10619,4.993321,5.24959,6.020401,5.111004,5.013405,7.18689,5.015409,6.119816,5.280674,5.059826,4.59658,5.962085,6.209537,8.542148,5.446227,5.04995,7.573308,6.07388,7.44549,4.781278,5.978361,4.895526,4.843411,4.687493,4.930484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floating-point-operation-cosine_rpi,18.22133054,,18.132034,17.663925,17.877082,18.578688,18.132225,18.260445,17.896772,17.915624,18.03047,18.218822,17.710082,18.147293,18.398193,18.324462,18.238309,17.691524,18.570799,18.567799,17.815628,18.672178,17.872875,18.010341,18.270347,17.960046,17.962916,17.598553,17.593361,17.92104,18.806763,18.567203,18.028049,17.708848,19.153724,17.82099,18.393271,18.491312,17.784346,18.902942,18.140542,18.049586,17.882187,18.009733,18.281365,18.592568,18.348031,17.785128,18.269295,18.777872,17.816581,18.063268,18.059396,18.551841,20.094976,18.224428,18.138685,17.649766,18.029223,18.793973,18.194155,18.332694,18.111363,18.149443,18.135876,18.830486,17.664192,17.975483,18.023287,19.022028,17.699207,18.705529,18.28877,19.119227,17.708495,17.844938,18.574817,18.078606,18.45522,17.840718,18.388958,17.933272,17.526925,19.480392,18.068792,18.30186,18.450283,18.357139,18.46255,18.599416,18.217136,18.192818,17.671171,19.17394,18.52761,18.055142,18.016501,18.505007,17.838824,18.125787,18.169732,18.06754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floating-point-operation-cosine_nano,20.98064377,,20.335683,21.315763,20.914947,20.24408,20.78763,22.150631,20.394408,20.786815,20.917945,21.222584,20.416891,22.285352,20.893854,22.501309,20.338961,20.443988,21.010546,21.457156,21.095871,20.927749,20.598899,21.333031,21.927534,20.414388,21.391177,20.54701,21.768805,22.30586,20.491336,20.39935,20.491449,20.778184,20.857354,20.443262,20.435225,20.418371,20.369552,21.446016,21.037381,20.595694,21.297747,20.624003,22.020717,20.521819,20.581234,20.772295,20.967002,20.954854,21.433529,20.608789,20.836233,23.417108,20.561561,21.785625,21.217576,20.654478,21.024068,21.065611,20.682881,20.492275,20.511801,22.139931,20.792308,20.881921,20.43693,22.044311,20.418686,22.236153,20.488515,20.438545,20.40417,20.684194,20.420303,22.498753,20.618314,20.414871,20.73673,20.324862,20.843233,21.201486,20.466693,20.750868,20.832808,20.696422,20.520782,20.919884,20.401415,20.28586,22.497463,20.605901,20.568951,20.546579,20.53841,21.022456,22.011358,22.353993,21.098243,20.888012,20.164473,22.346343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floating-point-operation-sine_rpi,18.19656307,,17.883455,17.603844,18.802597,18.280233,19.246382,17.67827,18.670545,17.853424,17.900443,18.351609,17.760262,17.634335,18.664706,17.640658,17.98556,18.851948,18.807192,18.013254,17.887091,17.736291,17.566733,18.034142,18.258466,18.080962,17.825372,18.221592,17.663441,17.714893,18.430729,18.032258,18.627037,18.682973,17.687283,18.128827,17.869977,18.22342,18.869611,17.681253,18.491574,18.017455,18.97843,18.78516,17.851482,18.238282,18.0034,19.340239,19.517951,18.268843,19.076205,17.583737,18.232632,18.035612,18.766207,18.27428,17.527873,18.058979,18.006729,17.60041,17.661629,18.196336,18.427634,18.768326,18.046979,18.006526,18.503687,17.76335,18.307605,17.728341,18.557956,18.564433,20.500715,18.701861,17.836104,18.188519,18.829829,18.04857,17.907083,17.930066,17.665573,18.388097,17.469724,18.332509,18.302019,17.971054,18.024838,18.381464,18.037876,18.110366,17.722802,17.583314,17.73744,18.321028,17.566505,18.356731,18.720055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floating-point-operation-sine_nano,20.6488575,,21.082371,20.095718,22.270219,21.524561,21.377299,20.444334,20.476744,19.995343,21.092537,20.730508,20.281627,19.963647,20.815026,20.097688,20.551471,20.765989,20.785549,20.250493,21.015325,20.304345,20.228862,20.644029,20.225531,20.578655,20.882779,20.226054,21.022892,20.169669,20.47309,20.187495,20.619677,19.96771,20.02849,20.209195,20.008302,20.171564,20.664486,21.017181,20.901611,20.312714,20.803817,20.468958,20.206875,20.876424,20.367001,20.194071,20.442082,21.217468,20.75443,20.445151,20.477578,20.918498,21.373636,20.810506,20.790484,21.370246,21.090763,20.360966,20.223236,20.237868,20.738837,21.14375,20.703224,20.835092,20.732763,20.404883,20.145148,20.556551,21.384958,20.422934,21.048516,21.063572,20.574225,20.294671,20.91721,20.179734,20.646681,21.331767,20.529548,20.755534,20.861653,20.480961,22.025791,20.645369,22.504986,22.61183,20.509877,21.038492,21.324251,19.971633,20.039902,20.185592,19.963979,20.744286,20.322749,20.477466,20.23803,20.114015,20.366827,20.157625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floating-point-operation-sqrt_rpi,7.78322192,,7.675563,7.872386,7.660686,7.60297,7.619677,7.961774,7.654663,8.002613,7.716405,7.756919,7.624521,8.023444,8.306748,8.298527,7.963794,7.692772,7.644374,7.871399,7.646521,7.797073,7.808225,7.568818,8.027935,7.740887,7.637932,7.834695,7.837285,7.60692,7.982191,7.562781,7.609343,7.589624,7.515907,7.830776,7.755122,7.567051,7.920531,7.537649,7.601871,7.587729,7.597687,7.592409,7.572129,7.600324,7.531664,7.736377,7.646992,7.703779,7.66425,7.584585,7.855365,7.559256,7.602307,7.710586,7.67532,8.00788,7.743263,7.651309,8.083517,7.563739,7.590204,7.649838,7.688585,8.041202,8.379833,7.667114,7.85565,7.770088,7.755605,8.103734,7.579348,7.508919,7.78515,7.585867,7.745404,8.12253,7.704217,7.831055,8.305379,7.573391,7.633748,7.620387,7.558674,7.932653,8.023616,7.785953,8.17726,7.543983,7.78478,7.775266,7.618755,7.640894,8.048404,8.972776,7.675932,8.041006,7.648713,7.588527,8.182961,8.625952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floating-point-operation-sqrt_nano,8.47648571,,8.069125,8.302647,8.536065,8.341709,8.568117,8.088478,10.02015,8.521923,8.047059,8.052365,8.145542,8.268602,8.104664,8.439743,9.047658,8.154788,8.120993,8.150809,8.823954,8.905413,8.167663,8.706728,8.396847,9.153769,9.842335,8.36379,8.192088,8.123202,8.155289,8.152444,8.751417,9.191536,8.806246,8.150916,8.305835,8.049127,8.569267,8.16042,8.693618,8.118839,8.208621,8.096006,8.502094,8.50824,8.046559,8.41677,8.138579,8.800455,8.838546,8.183455,8.12122,9.080437,10.506818,8.336258,8.178179,8.225511,8.095715,8.06676,8.173424,8.620724,8.128588,8.144952,8.093486,8.282063,8.162943,8.147155,8.739248,8.167545,8.435254,8.163613,8.699118,8.206493,8.717672,8.013477,8.177656,9.037403,8.174083,8.137354,8.940677,8.719787,8.335419,8.186103,8.286335,8.936165,8.145043,8.411547,8.735543,8.922033,8.872813,8.837099,8.297568,8.033424,9.046729,8.840289,8.049637,8.160182,8.501532,9.806136,9.049829,9.001027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
