1,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,97.73,64.01,3.7,,,99.09,88.24
1,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,98.07,68.13,3.7,,,98.35,94.71
1,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,100.31,68.71,3.7,,,98.29,93.97
2,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,186.15,102.23,3.7,,,181.44,119.11
2,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,183.93,103.32,3.7,,,180.91,127.81
2,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,186.05,102.87,3.7,,,180.42,132.28
3,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,262.88,132.79,3.7,,,250.32,152.75
3,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,263.69,137.77,3.7,,,251.91,157.24
3,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,263.34,138.12,3.7,,,249.76,159.34
4,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,316.42,160.65,3.7,,,322.72,185.89
4,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,340.67,174.18,3.7,,,323.16,188.56
4,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,340.69,172.43,3.7,,,326.04,195.5
5,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,303.04,186.75,3.7,,,312.36,202.63
5,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,353.37,208.9,3.7,,,322.44,215.26
5,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,352.58,207.22,3.7,,,342.71,226.42
6,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,331.26,227.87,3.7,,,313.82,239.56
6,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,333.42,234.09,3.7,,,314.79,243.52
6,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,342.79,220.22,3.7,,,321.28,248.98
7,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,352.38,266.28,3.7,,,339.19,276.6
7,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,354.71,270.67,3.7,,,344.67,284.16
7,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,326.81,243.68,3.7,,,339.62,280.54
8,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,345.23,296.51,3.7,,,332.28,305.81
8,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,343.52,294.61,3.7,,,328.04,306.31
8,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,342.75,298.73,3.7,,,330.67,307.43
9,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,335.96,327.53,3.7,,,316.73,332.01
9,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,328.3,330.71,3.7,,,315.15,333.27
9,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,327.57,328.48,3.7,,,318.55,337.18
10,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,348.16,369.72,3.7,,,341.09,385
10,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,348.14,372.8,3.7,,,339.93,388.73
10,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.57,376.1,3.7,,,340.7,390.13
11,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,348.8,389.56,3.7,,,341.54,398.7
11,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.55,385.68,3.7,,,341.42,398.44
11,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.41,383.5,3.7,,,341.74,398.72
12,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,340.51,397.2,3.7,,,344.17,417.14
12,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.26,399.49,3.7,,,341.52,413.88
12,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,353.34,404.36,3.7,,,341.98,413
13,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,344.21,420.25,3.7,,,338.18,433.37
13,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,348.67,429.05,3.7,,,338.96,435.25
13,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.99,428.54,3.7,,,342.37,437.85
14,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,345.75,457.3,3.7,,,339.32,465.81
14,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,348.8,457.86,3.7,,,338.07,461.38
14,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.78,466.88,3.7,,,335.44,460.13
15,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,343.63,499.31,3.7,,,339.68,501.4
15,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.51,506.67,3.7,,,337.53,504.68
15,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.44,497.12,3.7,,,343.34,512.87
16,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,337.32,546.28,3.7,,,331.81,543.12
16,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,336.98,541.93,3.7,,,327.19,536.4
16,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,338,537.5,3.7,,,327.44,547.43
17,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,328.66,576.37,3.7,,,321.43,574.76
17,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,329.32,576.58,3.7,,,325.31,581.73
17,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,330.16,582.13,3.7,,,321.89,577.05
18,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,324.14,603.16,3.7,,,308.59,614.88
18,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,326.93,616.79,3.7,,,312.51,603.99
18,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,325.88,612.17,3.7,,,308.85,596.26
19,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,347.74,718.64,3.7,,,341.1,718.16
19,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,348.78,717.93,3.7,,,338.66,711.9
19,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,348.37,722.63,3.7,,,343.33,727.65
20,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,349.08,717.12,3.7,,,337.21,708.68
20,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,342.3,723.38,3.7,,,340.09,713.72
20,810c82617bf3, sentiment-analysis.1.j4k96m4u24np4a7t1zork72q5,348.6,718.55,3.7,,,336.83,711.34
