 5d29d0afcbd8, speech-to-text.1.sur9g0paeyqiso0b0vf3tfl8l,33.3947619,17.69,3.87
 218fb23dde54, speech-to-text.1.rrsvrf8ie8xy2k52ajef5fsub,28.075,13.27,3.87
 4dc602a16dd8, speech-to-text.1.z6wrb7ze6ho7mp3j5xe2zxncl,31.77,12.73,3.87
 65e1a62e2acf, speech-to-text.1.qik3g5m2dmrl531oeicfzozzb,32.36454545,12.4,3.87
 c2e94d35745e, speech-to-text.1.jjpng2he6whyoqxmnytsfy112,28.54666667,11.54,3.87
 27b573d3d967, speech-to-text.1.w03m94vizvh04twdqa16c70wu,29.924,13.59,3.87
 c9f6bd0e9bdc, speech-to-text.1.tpre6ht8b8zz9pgrc5lwj6u44,32.49,14,3.87
 b0e4d12e2142, speech-to-text.1.w2jpd39hxfuncs9ku692yj7c3,24.97833333,12.28,3.87
 f2b1d3c9fd19, speech-to-text.1.qv7yjk86fl00yc4qetaw5rhm2,28.3612,12.19,3.87
 4666fa9eb0c9, speech-to-text.1.zqbdjpihh2tmqgosogncjh80k,25.6,12.82,3.87
 60f228ecf9f6, speech-to-text.1.crmw6gvqmd206dit598kqv42g,28.73909091,13.42,3.87
 749207fc77c7, speech-to-text.1.opugxnsdcg7bcpab9r0b73yil,28.20545455,12.31,3.87
 d1638c45d1e4, speech-to-text.1.al44wiamz0s0y1yund9zc0sr3,32.955,13.55,3.87
 46d814093287, speech-to-text.1.f9kdsn9m6os7fjkyd20afozbq,31.704,11.97,3.87
 bd9dc104baad, speech-to-text.1.ydsdriefth3fxx0ys2b2478f9,27.785,11.79,3.87
 2e43a8e712f6, speech-to-text.1.sthpn9ub1yvwucb1bqrunbvzt,32.277,13.36,3.87
 48732734298f, speech-to-text.1.nv5lnrd77wepufj3qubpl7f7v,28.92,12.53,3.87
,,,,
,,29.77000311,13.02588235,
